Date,Open,High,Low,Close,Volume
2021. 10. 21 오후 4:00:00,148.81,149.64,147.87,149.48,61420990
2021. 10. 22 오후 4:00:00,149.69,150.18,148.64,148.69,58883443
2021. 10. 25 오후 4:00:00,148.68,149.37,147.62,148.64,50720556
2021. 10. 26 오후 4:00:00,149.33,150.84,149.01,149.32,60893395
2021. 10. 27 오후 4:00:00,149.36,149.73,148.49,148.85,56094929
2021. 10. 28 오후 4:00:00,149.82,153.17,149.72,152.57,100077888
2021. 10. 29 오후 4:00:00,147.22,149.94,146.41,149.8,124953168
2021. 11. 1 오후 4:00:00,148.99,149.7,147.8,148.96,74588258
2021. 11. 2 오후 4:00:00,148.66,151.57,148.65,150.02,69121987
2021. 11. 3 오후 4:00:00,150.39,151.97,149.82,151.49,54511534
2021. 11. 4 오후 4:00:00,151.58,152.43,150.64,150.96,60394616
2021. 11. 5 오후 4:00:00,151.89,152.2,150.06,151.28,65463883
2021. 11. 8 오후 4:00:00,151.41,151.57,150.16,150.44,55020868
2021. 11. 9 오후 4:00:00,150.2,151.43,150.06,150.81,56787930
2021. 11. 10 오후 4:00:00,150.02,150.13,147.85,147.92,65187092
2021. 11. 11 오후 4:00:00,148.96,149.43,147.68,147.87,40999950
2021. 11. 12 오후 4:00:00,148.43,150.4,147.48,149.99,63804008
2021. 11. 15 오후 4:00:00,150.37,151.88,149.43,150,59222803
2021. 11. 16 오후 4:00:00,149.94,151.49,149.34,151,59256210
2021. 11. 17 오후 4:00:00,151,155,150.99,153.49,88807000
2021. 11. 18 오후 4:00:00,153.71,158.67,153.05,157.87,137827673
2021. 11. 19 오후 4:00:00,157.65,161.02,156.53,160.55,117305597
2021. 11. 22 오후 4:00:00,161.68,165.7,161,161.02,117467889
2021. 11. 23 오후 4:00:00,161.12,161.8,159.06,161.41,96041899
2021. 11. 24 오후 4:00:00,160.75,162.14,159.64,161.94,69463623
2021. 11. 26 오후 1:00:00,159.57,160.45,156.36,156.81,76959752
2021. 11. 29 오후 4:00:00,159.37,161.19,158.79,160.24,88748217
2021. 11. 30 오후 4:00:00,159.99,165.52,159.92,165.3,174048056
2021. 12. 1 오후 4:00:00,167.48,170.3,164.53,164.77,152423003
2021. 12. 2 오후 4:00:00,158.74,164.2,157.8,163.76,136739174
2021. 12. 3 오후 4:00:00,164.02,164.96,159.72,161.84,118023116
2021. 12. 6 오후 4:00:00,164.29,167.88,164.28,165.32,107496982
2021. 12. 7 오후 4:00:00,169.08,171.58,168.34,171.18,120405352
2021. 12. 8 오후 4:00:00,172.13,175.96,170.7,175.08,116998901
2021. 12. 9 오후 4:00:00,174.91,176.75,173.92,174.56,108923739
2021. 12. 10 오후 4:00:00,175.21,179.63,174.69,179.45,115402731
2021. 12. 13 오후 4:00:00,181.12,182.13,175.53,175.74,153237019
2021. 12. 14 오후 4:00:00,175.25,177.74,172.21,174.33,139380382
2021. 12. 15 오후 4:00:00,175.11,179.5,172.31,179.3,131063257
2021. 12. 16 오후 4:00:00,179.28,181.14,170.75,172.26,150185843
2021. 12. 17 오후 4:00:00,169.93,173.47,169.69,171.14,195923441
2021. 12. 20 오후 4:00:00,168.28,170.58,167.46,169.75,107499114
2021. 12. 21 오후 4:00:00,171.56,173.2,169.12,172.99,91185905
2021. 12. 22 오후 4:00:00,173.04,175.86,172.15,175.64,92135303
2021. 12. 23 오후 4:00:00,175.85,176.85,175.27,176.28,68356567
2021. 12. 27 오후 4:00:00,177.09,180.42,177.07,180.33,74919582
2021. 12. 28 오후 4:00:00,180.16,181.33,178.53,179.29,79144339
2021. 12. 29 오후 4:00:00,179.33,180.63,178.14,179.38,62348931
2021. 12. 30 오후 4:00:00,179.47,180.57,178.09,178.2,59773014
2021. 12. 31 오후 4:00:00,178.09,179.23,177.26,177.57,64062261
2022. 1. 3 오후 4:00:00,177.83,182.88,177.71,182.01,104701220
2022. 1. 4 오후 4:00:00,182.63,182.94,179.12,179.7,99310438
2022. 1. 5 오후 4:00:00,179.61,180.17,174.64,174.92,94537602
2022. 1. 6 오후 4:00:00,172.7,175.3,171.64,172,96903955
2022. 1. 7 오후 4:00:00,172.89,174.14,171.03,172.17,86709147
2022. 1. 10 오후 4:00:00,169.08,172.5,168.17,172.19,106765552
2022. 1. 11 오후 4:00:00,172.32,175.18,170.82,175.08,76138312
2022. 1. 12 오후 4:00:00,176.12,177.18,174.82,175.53,74805173
2022. 1. 13 오후 4:00:00,175.78,176.62,171.79,172.19,84505760
2022. 1. 14 오후 4:00:00,171.34,173.78,171.09,173.07,80440780
2022. 1. 18 오후 4:00:00,171.51,172.54,169.41,169.8,91168729
2022. 1. 19 오후 4:00:00,170,171.08,165.94,166.23,94814990
2022. 1. 20 오후 4:00:00,166.98,169.68,164.18,164.51,91420515
2022. 1. 21 오후 4:00:00,164.42,166.33,162.3,162.41,122848858
