Date,Open,High,Low,Close,Volume
2021. 10. 19 오후 4:00:00,308.35,309.3,307.22,308.23,17682139
2021. 10. 20 오후 4:00:00,309.21,309.7,306.11,307.41,16537069
2021. 10. 21 오후 4:00:00,307.17,311.02,306.36,310.76,16918100
2021. 10. 22 오후 4:00:00,310.4,311.09,307.8,309.16,17449332
2021. 10. 25 오후 4:00:00,309.36,309.4,306.46,308.13,17554469
2021. 10. 26 오후 4:00:00,311,312.4,308.6,310.11,28107349
2021. 10. 27 오후 4:00:00,316,326.1,316,323.17,52588690
2021. 10. 28 오후 4:00:00,324.33,324.87,321.36,324.35,26297943
2021. 10. 29 오후 4:00:00,324.13,332,323.9,331.62,34765982
2021. 11. 1 오후 4:00:00,331.36,331.49,326.37,329.37,27073182
2021. 11. 2 오후 4:00:00,330.31,333.45,330,333.13,26487109
2021. 11. 3 오후 4:00:00,333.9,334.9,330.65,334,21500082
2021. 11. 4 오후 4:00:00,332.89,336.54,329.51,336.44,23992202
2021. 11. 5 오후 4:00:00,338.51,338.79,334.42,336.06,22570098
2021. 11. 8 오후 4:00:00,337.3,337.65,334.44,336.99,20897001
2021. 11. 9 오후 4:00:00,337.11,338.72,334.53,335.95,21307370
2021. 11. 10 오후 4:00:00,334.57,334.63,329.92,330.8,25500938
2021. 11. 11 오후 4:00:00,331.25,333.77,330.51,332.43,16849844
2021. 11. 12 오후 4:00:00,333.92,337.23,333.79,336.72,23831049
2021. 11. 15 오후 4:00:00,337.54,337.88,334.03,336.07,16723009
2021. 11. 16 오후 4:00:00,335.68,340.67,335.51,339.51,20886832
2021. 11. 17 오후 4:00:00,338.94,342.19,338,339.12,19053380
2021. 11. 18 오후 4:00:00,338.18,342.45,337.12,341.27,22463533
2021. 11. 19 오후 4:00:00,342.64,345.1,342.2,343.11,21963403
2021. 11. 22 오후 4:00:00,344.62,349.67,339.55,339.83,31031113
2021. 11. 23 오후 4:00:00,337.05,339.45,333.56,337.68,30427563
2021. 11. 24 오후 4:00:00,336.28,338.16,333.91,337.91,21661307
2021. 11. 26 오후 1:00:00,334.35,337.93,328.12,329.68,24217242
2021. 11. 29 오후 4:00:00,334.94,339.03,334.74,336.63,28563481
2021. 11. 30 오후 4:00:00,335.32,337.78,328.99,330.59,42885609
2021. 12. 1 오후 4:00:00,335.13,339.28,329.39,330.08,33401146
2021. 12. 2 오후 4:00:00,330.3,333.49,327.8,329.49,30765980
2021. 12. 3 오후 4:00:00,331.99,332.7,318.03,323.01,41779279
2021. 12. 6 오후 4:00:00,323.95,327.45,319.23,326.19,30032556
2021. 12. 7 오후 4:00:00,331.64,335.8,330.1,334.92,31021936
2021. 12. 8 오후 4:00:00,335.31,335.5,330.8,334.97,24760988
2021. 12. 9 오후 4:00:00,334.41,336.49,332.12,333.1,22214158
2021. 12. 10 오후 4:00:00,334.98,343,334.79,342.54,38095694
2021. 12. 13 오후 4:00:00,340.68,343.79,339.08,339.4,28899431
2021. 12. 14 오후 4:00:00,333.22,334.64,324.11,328.34,44438699
2021. 12. 15 오후 4:00:00,328.61,335.19,324.5,334.65,35381122
2021. 12. 16 오후 4:00:00,335.71,336.76,323.02,324.9,35034831
2021. 12. 17 오후 4:00:00,320.88,324.92,317.25,323.8,47983713
2021. 12. 20 오후 4:00:00,320.05,322.8,317.57,319.91,28326532
2021. 12. 21 오후 4:00:00,323.29,327.73,319.8,327.29,24740597
2021. 12. 22 오후 4:00:00,328.3,333.61,325.75,333.2,24831493
2021. 12. 23 오후 4:00:00,332.75,336.39,332.73,334.69,19617848
2021. 12. 27 오후 4:00:00,335.46,342.48,335.43,342.45,19947029
2021. 12. 28 오후 4:00:00,343.15,343.81,340.32,341.25,15661467
2021. 12. 29 오후 4:00:00,341.3,344.3,339.68,341.95,15041956
2021. 12. 30 오후 4:00:00,341.91,343.13,338.82,339.32,15994471
2021. 12. 31 오후 4:00:00,338.51,339.36,335.85,336.32,18000797
2022. 1. 3 오후 4:00:00,335.35,338,329.78,334.75,28918013
2022. 1. 4 오후 4:00:00,334.83,335.2,326.12,329.01,32674306
2022. 1. 5 오후 4:00:00,325.86,326.07,315.98,316.38,40054327
2022. 1. 6 오후 4:00:00,313.15,318.7,311.49,313.88,39646148
2022. 1. 7 오후 4:00:00,314.15,316.5,310.09,314.04,32720018
2022. 1. 10 오후 4:00:00,309.49,314.72,304.69,314.27,44289467
2022. 1. 11 오후 4:00:00,313.38,316.61,309.89,314.98,29386774
2022. 1. 12 오후 4:00:00,319.67,323.41,317.08,318.27,34372217
2022. 1. 13 오후 4:00:00,320.47,320.88,304,304.8,45365979
2022. 1. 14 오후 4:00:00,304.25,310.82,303.75,310.2,39846414
2022. 1. 18 오후 4:00:00,304.07,309.8,301.74,302.65,42434112
2022. 1. 19 오후 4:00:00,306.29,313.91,302.7,303.33,45933855
2022. 1. 20 오후 4:00:00,309.07,311.65,301.14,301.6,35380675
2022. 1. 21 오후 4:00:00,302.69,304.11,295.61,296.03,57984403
2022. 1. 24 오후 4:00:00,292.2,297.11,276.05,296.37,86035393
2022. 1. 25 오후 4:00:00,291.52,294.99,285.17,288.49,72848638
2022. 1. 26 오후 4:00:00,307.99,308.5,293.03,296.71,90428853
2022. 1. 27 오후 4:00:00,302.66,307.3,297.93,299.84,53481317
2022. 1. 28 오후 4:00:00,300.23,308.48,294.45,308.26,49743698
2022. 1. 31 오후 4:00:00,308.95,312.38,306.37,310.98,46444536
2022. 2. 1 오후 4:00:00,310.41,310.63,305.13,308.76,40950396
2022. 2. 2 오후 4:00:00,309.63,315.12,308.88,313.46,36635989
2022. 2. 3 오후 4:00:00,309.49,311.23,299.96,301.25,43729972
2022. 2. 4 오후 4:00:00,300.21,308.8,299.97,305.94,35096488
2022. 2. 7 오후 4:00:00,306.17,307.84,299.9,300.95,28533286
2022. 2. 8 오후 4:00:00,301.25,305.56,299.95,304.56,32421188
2022. 2. 9 오후 4:00:00,309.87,311.93,307.39,311.21,31284671
2022. 2. 10 오후 4:00:00,304.04,309.12,300.7,302.38,45386199
2022. 2. 11 오후 4:00:00,303.19,304.29,294.22,295.04,39175620
2022. 2. 14 오후 4:00:00,293.77,296.76,291.35,295,36359487
2022. 2. 15 오후 4:00:00,300.01,300.8,297.02,300.47,27379488
2022. 2. 16 오후 4:00:00,298.37,300.87,293.68,299.5,29982121
2022. 2. 17 오후 4:00:00,296.36,296.8,290,290.73,32461580
2022. 2. 18 오후 4:00:00,293.05,293.86,286.31,287.93,34264008
2022. 2. 22 오후 4:00:00,285,291.54,284.5,287.72,41736117
2022. 2. 23 오후 4:00:00,290.18,291.7,280.1,280.27,37811167
2022. 2. 24 오후 4:00:00,272.51,295.16,271.52,294.59,56989686
2022. 2. 25 오후 4:00:00,295.14,297.63,291.65,297.31,32546721
2022. 2. 28 오후 4:00:00,294.31,299.14,293,298.79,34627457
2022. 3. 1 오후 4:00:00,296.4,299.97,292.15,294.95,31217778
2022. 3. 2 오후 4:00:00,295.36,301.47,293.7,300.19,31873007
2022. 3. 3 오후 4:00:00,302.89,303.13,294.05,295.92,27314469
2022. 3. 4 오후 4:00:00,294.29,295.66,287.17,289.86,32369655
2022. 3. 7 오후 4:00:00,288.53,289.69,278.53,278.91,43157178
2022. 3. 8 오후 4:00:00,277.8,283.96,270,275.85,48159475
2022. 3. 9 오후 4:00:00,283.44,289.6,280.78,288.5,35204480
2022. 3. 10 오후 4:00:00,283.02,286.6,280.58,285.59,30628012
2022. 3. 11 오후 4:00:00,287.96,289.51,279.43,280.07,27209330
2022. 3. 14 오후 4:00:00,280.34,285.4,275.82,276.44,30660747
2022. 3. 15 오후 4:00:00,280.35,287.82,278.73,287.15,34245085
2022. 3. 16 오후 4:00:00,289.11,294.57,283.2,294.39,37826329
2022. 3. 17 오후 4:00:00,293.29,295.61,289.37,295.22,30816633
2022. 3. 18 오후 4:00:00,295.37,301,292.73,300.43,43390625
2022. 3. 21 오후 4:00:00,298.89,300.14,294.9,299.16,28351245
2022. 3. 22 오후 4:00:00,299.8,305,298.77,304.06,27599689
2022. 3. 23 오후 4:00:00,300.51,303.23,297.72,299.49,25715377
2022. 3. 24 오후 4:00:00,299.14,304.2,298.32,304.1,24484456
2022. 3. 25 오후 4:00:00,305.23,305.5,299.29,303.68,22566453
2022. 3. 28 오후 4:00:00,304.33,310.8,304.33,310.7,29578188
2022. 3. 29 오후 4:00:00,313.91,315.82,309.05,315.41,30393403
2022. 3. 30 오후 4:00:00,313.76,315.95,311.58,313.86,28163555
2022. 3. 31 오후 4:00:00,313.9,315.14,307.89,308.31,33422070
2022. 4. 1 오후 4:00:00,309.37,310.13,305.54,309.42,27110529
2022. 4. 4 오후 4:00:00,310.09,315.11,309.71,314.97,24335868
2022. 4. 5 오후 4:00:00,313.27,314.87,309.87,310.88,23156719
2022. 4. 6 오후 4:00:00,305.19,307,296.71,299.5,40110372
2022. 4. 7 오후 4:00:00,296.66,303.65,296.35,301.37,31411155
2022. 4. 8 오후 4:00:00,300.44,301.12,296.28,296.97,24361917
2022. 4. 11 오후 4:00:00,291.79,292.61,285,285.26,34569264
2022. 4. 12 오후 4:00:00,289.24,290.74,280.49,282.06,30966721
2022. 4. 13 오후 4:00:00,282.73,288.58,281.3,287.62,21907176
2022. 4. 14 오후 4:00:00,288.09,288.31,279.32,279.83,28221607
2022. 4. 18 오후 4:00:00,278.91,282.46,278.34,280.52,20778000
2022. 4. 19 오후 4:00:00,279.38,286.17,278.41,285.3,22297720
2022. 4. 20 오후 4:00:00,289.4,289.7,285.37,286.36,22906667
2022. 4. 21 오후 4:00:00,288.58,293.3,280.06,280.81,29454587
2022. 4. 22 오후 4:00:00,281.68,283.2,273.38,274.03,29405798
2022. 4. 25 오후 4:00:00,273.29,281.11,270.77,280.72,35678852
2022. 4. 26 오후 4:00:00,277.5,278.36,270,270.22,46518445
2022. 4. 27 오후 4:00:00,282.1,290.97,279.16,283.22,63477694
2022. 4. 28 오후 4:00:00,285.19,290.98,281.46,289.63,33646570
2022. 4. 29 오후 4:00:00,288.61,289.88,276.5,277.52,37073923
2022. 5. 2 오후 4:00:00,277.71,284.94,276.22,284.47,35151105
2022. 5. 3 오후 4:00:00,283.96,284.13,280.15,281.78,25978605
2022. 5. 4 오후 4:00:00,282.59,290.88,276.73,289.98,33599320
2022. 5. 5 오후 4:00:00,285.54,286.35,274.34,277.35,43260386
2022. 5. 6 오후 4:00:00,274.81,279.25,271.27,274.73,37780322
2022. 5. 9 오후 4:00:00,270.06,272.36,263.32,264.58,47725952
2022. 5. 10 오후 4:00:00,271.69,273.75,265.07,269.5,39336424
2022. 5. 11 오후 4:00:00,265.68,271.36,259.3,260.55,48975898
2022. 5. 12 오후 4:00:00,257.69,259.88,250.02,255.35,51033802
2022. 5. 13 오후 4:00:00,257.35,263.04,255.35,261.12,34925093
2022. 5. 16 오후 4:00:00,259.96,265.82,255.78,261.5,32550933
2022. 5. 17 오후 4:00:00,266.11,268.33,262.46,266.82,28828799
2022. 5. 18 오후 4:00:00,263,263.6,252.77,254.08,31355985
