Date,Open,High,Low,Close,Volume
2022. 3. 15 오후 4:00:00,190.8,192.28,185.91,192.03,31721682
2022. 3. 16 오후 4:00:00,194.7,203.73,194.52,203.63,40640264
2022. 3. 17 오후 4:00:00,201.7,208.04,201.11,207.84,29499681
2022. 3. 18 오후 4:00:00,206.7,216.8,206,216.49,52127982
2022. 3. 21 오후 4:00:00,214.5,214.71,207.63,211.49,30142338
2022. 3. 22 오후 4:00:00,211.37,219.46,210.18,216.65,31998799
2022. 3. 23 오후 4:00:00,213.33,216.8,212.16,213.46,23717321
2022. 3. 24 오후 4:00:00,215,220.67,214.79,219.57,31502314
2022. 3. 25 오후 4:00:00,220.51,225.5,218.89,221.82,40039026
2022. 3. 28 오후 4:00:00,222.13,224.04,219.54,223.59,26224141
2022. 3. 29 오후 4:00:00,226.07,230.89,225.29,229.86,31417857
2022. 3. 30 오후 4:00:00,228.91,231.15,226.71,227.85,25588046
2022. 3. 31 오후 4:00:00,228.45,228.49,222.26,222.36,24192266
2022. 4. 1 오후 4:00:00,224.55,227.28,222.7,224.85,19544758
2022. 4. 4 오후 4:00:00,225.98,234.35,225.86,233.89,28100826
2022. 4. 5 오후 4:00:00,234.08,236.86,231.02,231.84,29727181
2022. 4. 6 오후 4:00:00,226.91,228.99,221.41,223.3,28995080
2022. 4. 7 오후 4:00:00,223.93,225.52,218.56,222.95,21037187
2022. 4. 8 오후 4:00:00,222.38,225.13,220.03,222.33,18375711
2022. 4. 11 오후 4:00:00,218.42,220.61,215.22,216.46,20516586
2022. 4. 12 오후 4:00:00,220.24,222.03,213.13,214.14,20128827
2022. 4. 13 오후 4:00:00,211.82,216.61,211.33,214.99,19231816
2022. 4. 14 오후 4:00:00,214.89,214.99,210,210.18,18379455
2022. 4. 18 오후 4:00:00,210,213.38,208.3,210.77,16580792
2022. 4. 19 오후 4:00:00,210.52,218.43,209,217.31,20089871
2022. 4. 20 오후 4:00:00,213.61,214.16,198.92,200.42,43036528
2022. 4. 21 오후 4:00:00,201.6,202.97,185.58,188.07,49954078
2022. 4. 22 오후 4:00:00,190.37,192.72,183.27,184.11,36426769
2022. 4. 25 오후 4:00:00,182.73,187.18,181.66,186.99,29281060
2022. 4. 26 오후 4:00:00,186.63,187.19,179.5,180.95,31747434
2022. 4. 27 오후 4:00:00,174.43,181.21,169,174.95,71062886
2022. 4. 28 오후 4:00:00,202.92,208.53,192.9,205.73,100890551
2022. 4. 29 오후 4:00:00,204.46,212.48,199.9,200.47,49193434
2022. 5. 2 오후 4:00:00,201.17,211.88,200.99,211.13,49915289
2022. 5. 3 오후 4:00:00,210.45,214.9,208.09,212.03,41556267
2022. 5. 4 오후 4:00:00,210.65,224.3,206.96,223.41,41375881
2022. 5. 5 오후 4:00:00,218.74,220.17,206.16,208.28,41129192
2022. 5. 6 오후 4:00:00,207.34,209.38,201.02,203.77,34747158
2022. 5. 9 오후 4:00:00,199.84,202.57,195.58,196.21,36303200
2022. 5. 10 오후 4:00:00,199.51,202.96,194.19,197.65,34452491
2022. 5. 11 오후 4:00:00,196.33,200.67,188.27,188.74,31153383
2022. 5. 12 오후 4:00:00,187.06,198.05,184.78,191.24,38262226
2022. 5. 13 오후 4:00:00,192.58,199.89,191.28,198.62,24549844
2022. 5. 16 오후 4:00:00,197.05,205.37,195.93,200.04,27112595
2022. 5. 17 오후 4:00:00,202.12,205.46,198.36,202.62,24872729
2022. 5. 18 오후 4:00:00,200,201,191.63,192.24,23959966
2022. 5. 19 오후 4:00:00,191.2,195.29,189.6,191.29,24446938
2022. 5. 20 오후 4:00:00,194.97,197.91,187.87,193.54,31465570
2022. 5. 23 오후 4:00:00,195.19,196.99,191.24,196.23,25059161
2022. 5. 24 오후 4:00:00,180.55,183.68,176.11,181.28,50406273
2022. 5. 25 오후 4:00:00,180.4,185.45,179.32,183.83,28030194
2022. 5. 26 오후 4:00:00,182.88,192.83,182.26,191.63,23056455
2022. 5. 27 오후 4:00:00,191.36,195.33,189.8,195.13,22562727
2022. 5. 31 오후 4:00:00,194.89,197.6,192.01,193.64,26131103
2022. 6. 1 오후 4:00:00,196.51,199.53,185,188.64,36623495
2022. 6. 2 오후 4:00:00,188.45,200.94,187.73,198.86,31951582
2022. 6. 3 오후 4:00:00,195.98,196.61,189.78,190.78,19464993
2022. 6. 6 오후 4:00:00,193.99,196.92,188.4,194.25,30574242
2022. 6. 7 오후 4:00:00,191.93,196.53,191.49,195.65,18828687
2022. 6. 8 오후 4:00:00,194.67,202.03,194.41,196.64,22267154
2022. 6. 9 오후 4:00:00,194.28,199.45,183.68,184,23501579
2022. 6. 10 오후 4:00:00,183.04,183.1,175.02,175.57,27478354
2022. 6. 13 오후 4:00:00,170.59,172.58,164.03,164.26,31749304
2022. 6. 14 오후 4:00:00,166.03,166.75,161.36,163.73,27244274
2022. 6. 15 오후 4:00:00,167.2,172.16,163.98,169.35,30008251
2022. 6. 16 오후 4:00:00,163.72,165.08,159.61,160.87,26944143
2022. 6. 17 오후 4:00:00,161.68,165.9,159.9,163.74,31374215
2022. 6. 21 오후 4:00:00,165.93,167.76,155.97,157.05,50724899
2022. 6. 22 오후 4:00:00,158.38,160.79,155.44,155.85,47596820
2022. 6. 23 오후 4:00:00,156.27,159.75,154.25,158.75,40499198
2022. 6. 24 오후 4:00:00,161.73,170.25,161.3,170.16,68736009
2022. 6. 27 오후 4:00:00,171.32,171.75,168.01,169.49,29174559
2022. 6. 28 오후 4:00:00,169.9,171.3,160.61,160.68,27788725
2022. 6. 29 오후 4:00:00,163.57,166.33,160.32,163.94,28595236
2022. 6. 30 오후 4:00:00,162.15,165.23,158.49,161.25,35250605
